ID,Gender,Age,Region_Code,Occupation,Channel_Code,Vintage,Credit_Product,Avg_Account_Balance,Is_Active
59503,0,26,16,2,0,15,0,477930,0
53039,1,72,30,1,1,14,0,2298887,1
88824,1,81,33,1,1,79,0,3124879,0
17877,1,45,1,3,1,20,1,584899,0
27049,1,32,25,2,0,26,1,553775,1
77429,1,42,11,3,1,26,0,927344,1
42148,0,32,15,2,0,19,1,949229,0
8732,1,46,2,2,1,33,1,936920,0
41946,1,55,30,3,1,13,1,490087,0
102668,1,79,10,1,2,63,0,290727,0
32448,0,57,32,3,1,20,0,889323,0
85898,0,35,2,2,0,27,0,392356,0
82824,0,34,9,3,0,33,0,319047,0
98925,1,75,4,1,2,115,1,2549689,0
57524,1,49,18,1,2,86,0,504879,0
74068,0,38,6,1,0,31,0,1228093,0
101195,1,47,33,3,2,61,1,1061770,1
91013,1,48,10,3,1,19,0,287274,1
85862,1,41,10,3,2,14,0,526274,1
6429,1,80,33,1,0,85,0,674112,0
94781,1,66,34,1,2,86,0,644546,1
40218,1,40,33,3,1,21,0,942376,0
79785,0,28,0,2,0,25,0,662142,0
4150,1,49,34,0,2,111,1,1771197,1
65561,0,53,33,3,1,105,0,267934,1
86221,1,53,33,3,1,68,0,2644394,1
24266,1,40,28,3,1,13,1,547163,0
68799,0,46,34,1,2,87,0,1076766,0
39125,1,34,20,2,0,26,0,967056,0
83927,0,66,18,1,0,45,1,667473,1
27061,0,81,30,1,2,57,0,808573,1
1409,0,55,34,3,1,39,0,719048,1
13663,1,50,22,3,2,99,0,731330,1
49066,1,57,5,3,1,38,0,329362,1
15508,1,56,33,3,0,56,0,474192,1
49917,1,34,33,2,0,33,0,1855276,0
10787,0,29,30,1,0,19,0,659659,0
89085,1,25,30,1,0,20,0,801996,1
11144,1,28,21,2,0,19,0,567188,1
5302,0,38,3,2,1,49,1,751400,0
40069,1,56,34,3,2,93,0,3054907,1
105259,1,75,13,1,1,74,0,744137,0
80745,0,29,31,2,0,37,0,842456,0
43430,0,38,33,3,0,33,0,587604,1
48028,0,75,18,1,2,116,1,4022185,1
16186,0,31,27,1,0,19,0,483439,0
44359,1,28,24,2,0,19,1,746549,0
19326,1,27,10,2,0,32,0,1138763,0
32391,0,47,33,1,1,56,0,655200,0
104609,1,33,19,1,0,27,0,653313,0
16580,0,41,18,1,3,15,0,889617,1
15766,1,33,18,1,0,21,0,1568375,1
20153,0,28,4,2,0,13,0,717856,1
78882,1,65,7,1,3,13,1,725456,0
18132,0,51,33,1,2,111,0,1615973,0
1043,0,60,30,1,2,61,0,754310,0
3545,0,53,19,3,2,117,1,971230,0
102852,0,46,7,3,2,79,0,869592,1
81639,0,26,8,2,0,20,0,384177,0
5745,0,48,30,3,2,51,1,1503663,1
966,1,59,18,1,0,19,0,979320,1
12118,1,48,18,3,2,37,0,533110,1
1358,0,71,23,1,2,103,0,527004,1
57908,0,46,34,3,2,109,0,929765,1
99447,1,32,14,2,0,20,1,697056,0
47065,0,44,33,3,2,97,1,600865,0
66001,0,29,33,2,0,19,0,715880,1
83983,0,30,7,2,0,26,1,1565180,0
65155,0,46,33,3,0,26,0,638121,0
9317,0,52,15,3,1,14,0,431783,0
85176,1,83,4,1,1,26,0,1265152,1
40276,1,67,33,1,1,33,0,1925426,0
100959,0,27,27,2,0,25,0,487105,0
40892,0,29,33,2,0,19,0,2172436,1
94012,0,53,18,3,1,68,0,1467885,0
105190,1,28,18,1,0,31,0,829836,1
104001,1,46,33,3,0,31,1,1067101,1
23180,1,37,26,3,0,20,0,3147805,0
94723,1,80,4,1,2,97,0,815934,0
13097,0,29,11,1,0,25,0,1021168,0
39885,0,30,18,2,0,27,0,811270,0
61506,1,28,30,2,0,26,0,334470,0
29995,0,24,4,2,0,15,0,1079329,0
96291,0,25,9,1,0,13,1,750990,0
4414,0,40,13,3,1,26,0,688032,0
98850,1,65,10,1,2,55,0,1420351,1
86119,0,25,4,2,0,14,0,1298260,1
70187,0,27,10,2,0,13,0,846096,0
8260,0,33,33,1,0,19,1,1009473,0
26727,0,76,13,1,2,75,0,377413,1
75061,1,25,34,2,0,13,0,2065218,1
41254,0,29,33,2,0,19,1,794547,0
12320,1,50,26,3,2,111,1,1103039,1
102244,1,27,18,1,0,15,0,588975,1
7861,0,68,24,1,1,57,1,1690759,0
8743,0,32,34,1,0,25,1,464891,1
31374,1,55,27,1,1,92,0,679167,1
30357,0,44,4,1,2,87,1,1298527,1
89327,1,31,11,1,0,25,1,852611,0
51596,1,57,33,3,2,98,1,1104997,1
22151,0,38,34,1,2,75,1,1533372,1
93162,1,25,27,1,0,15,0,746647,0
10349,0,58,10,3,2,55,0,707656,0
19461,0,42,20,1,0,31,0,621762,0
54047,1,27,13,3,0,13,0,453446,0
30262,1,59,18,3,1,93,1,1039502,1
70764,0,26,11,2,0,15,0,2297081,0
81000,0,50,18,3,2,75,1,3376179,0
52207,0,38,6,1,0,31,0,764777,0
50361,1,39,19,3,1,67,0,1310800,1
20031,1,32,27,2,0,25,0,301549,0
29671,0,44,4,3,3,14,1,2078230,0
76432,0,31,2,2,0,25,0,444181,0
10797,1,29,18,1,2,27,0,1039911,0
12522,1,57,18,3,1,93,1,1187117,1
24229,0,34,4,1,0,32,0,438476,0
72063,1,35,8,2,0,21,0,529024,0
52925,1,64,18,1,2,21,0,806535,0
63599,0,57,4,1,1,14,1,1404624,0
70656,1,56,4,3,2,85,1,1702222,1
101832,1,70,34,1,2,116,1,1635526,1
36393,1,80,18,1,0,74,1,2956962,1
3744,1,59,27,3,2,111,1,1335213,1
9254,0,29,27,2,0,21,0,988683,0
65690,1,33,30,2,0,26,0,782078,0
34525,1,59,30,3,2,55,1,248051,1
43916,1,37,0,3,3,14,1,903697,0
18125,0,50,33,3,2,117,1,2417106,0
6865,1,29,23,2,0,14,0,667713,0
104352,1,32,4,3,0,15,1,1326803,0
60826,0,37,34,2,1,26,0,1093000,1
35763,1,31,30,2,0,15,0,662338,0
60933,0,46,33,3,2,85,0,1056154,1
83776,0,49,33,3,2,104,0,1431903,1
38199,0,79,34,1,2,128,0,1596499,1
11769,0,27,30,1,0,25,1,786920,0
26636,1,52,4,3,1,93,0,571086,0
40113,1,31,34,2,0,20,0,762213,1
86560,1,70,33,1,1,67,1,2289053,0
68006,1,28,32,2,0,20,0,821060,0
81721,1,56,18,1,2,49,0,1646028,0
35974,1,27,30,2,0,9,0,431044,1
41250,0,35,4,3,1,67,0,2400018,1
93062,0,29,20,2,0,26,0,602022,0
76612,0,27,11,2,0,25,0,515594,0
89485,0,30,18,2,0,25,0,2298247,0
79483,1,42,18,3,1,97,0,580369,1
74975,1,52,3,3,1,74,0,696558,1
49406,1,41,30,3,1,55,0,492205,1
77484,1,57,32,3,2,92,0,1034625,1
85788,1,54,32,3,1,25,0,381694,1
65010,0,42,34,0,2,25,1,849318,0
60970,0,28,13,2,0,19,1,1106919,0
15037,0,36,17,2,0,26,0,591636,1
40259,0,59,4,3,2,56,0,3408219,0
17881,0,27,27,2,0,27,0,512648,0
11693,1,57,33,3,2,123,0,505600,0
38094,0,28,22,2,0,14,0,3587296,0
45615,1,51,18,3,1,67,0,1150316,0
27094,0,67,18,1,1,57,0,1344656,0
100229,0,27,9,2,0,25,0,356685,0
74578,0,48,32,1,0,32,0,1139974,0
44986,0,61,18,3,2,110,0,1127425,0
16787,0,27,27,2,0,14,1,653073,0
31401,0,39,14,3,2,26,0,710415,1
68649,1,46,33,2,2,86,1,2190654,1
5862,1,62,10,1,1,45,0,643559,1
59480,0,26,19,3,0,15,0,613672,0
101052,1,56,19,1,1,85,0,321574,0
67789,0,26,17,2,0,15,1,397883,0
30302,0,47,33,3,1,45,1,682994,0
101397,1,48,33,1,2,15,1,1226295,0
99728,0,29,19,2,0,33,0,548596,0
28717,1,49,20,3,1,103,0,238297,1
101148,1,32,1,2,0,26,1,2619706,0
37848,0,26,24,2,0,19,1,877112,1
32722,1,26,14,1,0,27,0,391457,0
86145,1,45,33,3,2,67,1,933503,1
56084,1,29,13,2,0,19,1,818986,0
43365,0,32,23,2,0,21,1,248318,1
82275,0,42,34,3,1,26,0,2524048,1
16017,1,64,31,1,2,15,1,2078212,0
7074,1,51,4,3,1,67,0,729061,1
95873,0,27,27,3,0,32,0,1269131,0
334,0,32,20,2,0,21,0,871167,1
33516,1,38,18,2,0,19,0,3337357,1
10207,1,72,1,1,0,27,0,1237625,0
65504,1,51,18,3,2,61,0,2420105,1
89297,0,33,4,1,2,20,0,777272,0
29300,0,47,18,3,1,103,1,2530385,0
73509,0,25,4,2,0,19,1,705093,0
37450,1,52,34,3,1,14,0,1609458,0
2738,1,37,27,3,1,50,0,575652,1
90011,0,28,30,2,2,20,0,380564,0
24494,0,42,33,3,1,37,0,1120874,1
94750,1,53,34,1,2,44,0,968720,1
40872,1,60,30,3,1,80,1,576906,1
95457,1,32,4,2,0,21,0,1901760,1
85989,1,29,33,1,1,20,1,1510810,0
58019,0,29,26,2,0,27,0,926757,0
92064,0,48,18,3,1,38,0,3594834,1
82909,0,29,27,3,0,27,0,2263367,0
17,0,44,33,1,1,69,1,2194811,0
20129,0,43,28,3,3,13,0,169527,1
97595,1,30,4,2,0,27,0,1269745,1
23779,1,56,18,3,2,44,1,2086106,0
18512,0,24,25,2,0,15,0,651818,0
43071,1,64,34,1,2,26,1,1335204,0
14349,0,43,20,3,0,26,0,392579,0
38006,1,34,18,3,2,20,0,769084,1
104325,1,33,4,3,1,57,1,1969080,0
12824,0,34,26,1,3,15,0,776329,1
69245,0,49,13,3,1,92,1,850377,0
86578,0,47,33,3,2,49,1,2194036,0
100102,0,51,33,3,2,38,0,1368321,0
47877,1,43,23,2,1,93,1,815231,0
44238,1,28,15,1,2,31,0,230492,0
82477,1,26,27,3,0,14,0,1133877,1
97435,1,64,4,1,2,117,0,1848209,1
54218,1,32,31,1,0,27,0,462675,1
36366,1,41,18,3,0,74,1,767171,0
74373,0,26,19,2,0,15,0,473604,0
58317,1,70,18,1,2,110,0,1659992,1
12628,1,83,19,1,2,93,1,425366,0
19180,1,35,32,2,2,44,0,755022,1
30748,0,28,11,3,0,33,0,572234,1
15475,0,55,33,3,2,110,0,1321899,1
89563,0,39,22,1,1,13,1,715106,1
54748,0,29,27,2,0,33,0,488129,0
74205,1,59,33,3,2,38,0,3419762,1
96491,1,49,4,3,2,15,0,1443847,1
9907,1,44,34,1,1,67,0,954355,0
65877,1,80,34,1,2,103,0,1097877,0
57259,0,48,25,3,2,93,0,1721357,0
61592,1,31,29,2,0,27,0,350677,1
81087,1,38,11,3,0,31,0,1019005,0
1181,1,49,18,3,2,32,0,762534,1
11378,0,28,18,2,0,27,0,3876626,0
61330,1,40,33,0,2,63,1,2209273,0
41066,0,26,28,2,0,27,0,881669,1
51321,1,68,3,1,2,67,1,775198,0
86435,0,32,19,2,0,27,0,2386205,0
54697,0,27,33,1,0,15,0,1641097,1
4017,0,26,30,2,0,15,1,1065988,0
39059,1,59,31,3,0,49,0,662533,0
7690,0,25,21,1,0,13,1,717980,0
76495,0,54,33,3,1,87,0,2826666,0
99942,0,45,18,3,2,85,0,740213,0
6006,1,24,4,1,0,14,0,1715964,0
29050,1,56,18,3,2,25,1,1756495,1
47127,1,62,18,1,2,103,1,1325272,1
32477,0,47,34,3,2,13,0,1440554,1
68944,0,75,4,1,1,92,0,612373,0
49807,1,58,33,3,1,51,0,1089618,1
96868,0,29,2,2,0,26,0,441199,0
50208,1,85,18,1,1,75,0,1254953,1
74800,1,27,34,1,0,15,0,1675825,1
95586,0,39,20,3,0,26,0,286989,0
103885,0,69,33,1,0,39,0,3591612,1
5481,1,36,34,1,0,21,0,1357686,0
50062,1,27,14,2,0,13,1,857497,0
33095,1,35,8,1,1,26,0,687338,1
82100,0,50,33,1,2,19,0,586154,0
67823,0,52,27,2,1,92,1,1464032,0
39624,0,56,27,3,2,129,0,1663356,1
3300,1,53,34,2,2,115,1,2396289,1
70616,1,53,33,1,3,15,0,1823440,0
50596,0,62,4,1,1,92,0,1855356,1
61539,0,46,27,3,1,43,0,864581,0
84064,1,62,11,1,1,38,1,1580043,0
54228,1,78,18,1,1,80,0,1721153,0
61090,0,66,33,1,0,14,0,1877268,1
69725,1,62,1,1,2,117,1,989528,1
3991,1,41,18,3,1,19,0,1775790,1
79244,1,27,20,1,0,26,0,697946,1
68190,1,60,13,1,1,49,0,744191,0
56423,1,77,19,1,2,123,0,1018658,1
56060,0,33,2,3,1,21,0,721211,0
63674,1,45,6,3,2,61,0,799504,1
62596,0,29,7,2,0,26,0,868826,0
22368,0,46,33,3,1,63,1,517962,0
87160,0,38,19,3,2,20,0,941655,1
91156,0,27,1,2,0,14,1,331622,0
28912,0,53,28,1,1,21,1,1210133,0
30448,0,29,31,1,0,26,0,373817,1
94268,0,57,1,3,2,110,0,1447611,1
100416,0,61,19,3,2,14,1,1070661,1
42606,1,77,33,1,0,55,0,2370915,1
49847,1,55,30,3,2,111,1,465612,1
91505,0,39,18,2,0,31,0,1114653,0
27425,1,47,34,3,1,37,0,1155317,1
59362,0,28,7,2,0,27,0,935470,1
47012,1,76,4,1,2,68,0,1812849,1
78196,0,35,13,2,0,21,0,786199,0
90465,1,42,18,1,2,116,0,2370915,1
14253,1,48,18,2,2,14,1,2395337,1
15323,1,50,34,3,1,73,0,1566462,0
6063,1,44,34,1,0,43,1,1338408,1
75870,1,46,34,1,1,45,1,2015983,0
30406,0,28,24,2,0,33,0,1010061,1
60411,0,77,22,1,1,14,0,921354,0
33923,1,58,4,3,2,104,1,1343650,1
92983,0,32,27,1,0,21,0,1064235,0
89224,0,33,27,2,0,21,0,405786,0
39472,1,54,1,3,1,15,1,980726,0
14385,1,53,11,3,0,14,0,1691427,1
17973,0,65,18,1,1,57,0,2383882,0
84320,0,53,18,3,2,110,1,990249,1
38123,0,30,4,2,0,25,0,1230531,0
65718,1,58,34,3,2,116,1,1142163,1
66080,0,48,30,3,1,87,0,909855,1
34158,1,61,33,2,2,93,1,4423620,0
47853,0,53,18,3,2,51,1,1787146,0
55206,1,55,30,3,1,93,1,523391,1
28530,0,39,33,3,0,69,0,2248522,0
73569,1,68,26,1,2,115,0,725528,0
22342,1,25,27,2,0,15,1,662471,0
43403,1,34,24,2,0,15,1,524850,0
97608,1,76,33,1,2,50,0,2375107,1
90222,0,27,11,2,0,25,0,516280,0
961,1,40,4,3,1,20,0,2122569,1
44854,0,27,15,2,0,25,0,507709,0
85649,1,44,7,3,1,87,1,418994,0
4073,1,56,18,1,0,44,0,1306057,1
70036,1,28,27,2,0,13,1,251522,0
55696,1,38,4,3,2,27,1,1025885,1
35484,1,58,34,3,2,116,0,715106,1
43353,1,46,1,3,1,19,0,249280,1
45578,1,55,33,3,1,68,0,2799201,1
80692,0,38,7,3,3,13,1,616930,0
46108,1,55,33,3,1,81,0,1722443,0
62515,1,66,34,1,2,56,0,876703,1
27589,1,50,33,3,2,61,1,721745,0
70718,1,54,22,3,1,61,0,883903,0
19899,1,64,12,1,2,63,0,1755507,0
89866,0,37,34,3,0,31,0,1407419,0
2011,0,31,2,2,0,32,0,430884,0
79199,1,55,20,1,1,93,0,420044,1
26393,1,37,25,3,0,13,1,686252,0
45407,0,81,34,1,2,86,0,1538596,1
30691,0,28,28,2,0,13,1,2297971,0
56644,1,33,18,2,0,19,0,601088,1
16249,1,62,4,1,1,86,0,761546,1
74152,0,46,27,3,1,80,0,1079863,1
50851,1,38,16,3,1,20,0,479211,1
9051,1,64,27,1,1,97,0,721122,1
64945,1,73,10,1,2,80,1,1215508,0
39311,1,78,8,1,0,50,1,480324,0
82364,1,61,13,1,2,92,0,853109,0
3462,1,53,18,3,2,109,0,5201044,1
37974,0,28,11,2,0,31,0,1343855,0
59478,1,75,30,1,2,50,0,978679,1
90962,0,64,4,1,2,115,0,2600375,1
36429,0,24,4,2,0,15,1,1473163,0
26961,1,51,33,0,2,104,1,1117626,0
99629,1,32,34,2,0,15,0,3112089,1
88186,0,32,1,2,0,33,0,1500175,0
12919,0,29,1,2,0,33,0,504469,0
50106,0,26,30,2,0,14,0,421014,0
49077,1,30,30,3,0,20,0,2070496,0
40096,0,83,33,1,1,19,0,360441,0
83571,0,32,33,2,0,14,0,1158157,0
14141,1,50,18,3,2,105,1,1050796,1
13875,1,44,1,3,1,26,0,875048,1
71628,0,29,10,2,0,33,0,1043373,0
71638,0,26,28,1,0,25,0,2170959,1
80450,1,27,14,1,0,26,0,545979,0
88038,0,26,18,2,0,20,0,3953727,0
97196,1,43,18,3,1,73,0,1499632,0
93164,1,25,30,2,0,15,1,579265,0
100303,1,45,4,0,1,25,1,1651190,1
24004,1,74,12,1,2,105,1,954017,1
99485,1,47,30,3,1,50,1,860656,1
30548,1,42,4,3,2,55,0,1676626,0
23005,0,54,18,3,1,80,0,1190099,1
76379,0,27,11,1,0,21,0,2311997,0
82368,0,25,12,2,0,14,0,835799,0
100063,1,53,6,3,1,31,0,342124,1
21617,0,56,33,2,2,109,0,707167,1
48395,0,58,26,3,1,57,1,432780,1
52355,1,59,33,3,0,13,0,1142030,1
53000,0,50,20,3,0,19,0,409133,0
1061,0,29,14,2,0,32,0,682371,0
44425,0,29,27,3,0,27,0,394287,0
42875,0,27,0,1,0,20,1,840213,0
82501,0,45,22,3,2,13,0,685567,1
86671,1,44,1,3,2,98,0,1186209,1
3469,0,51,33,3,2,97,1,1203538,0
24373,0,59,33,3,1,86,0,1145430,0
63575,0,55,24,3,1,50,1,2350712,0
48570,1,48,22,3,1,80,1,540007,0
38581,0,28,28,2,0,25,0,368629,0
68084,1,49,33,3,2,99,1,2125150,1
14964,1,30,18,3,0,15,0,1673066,1
29113,0,28,7,2,0,21,0,589295,0
66858,0,28,27,2,0,27,0,773588,0
63822,1,38,30,3,1,19,1,1083236,0
27956,1,47,4,3,2,27,1,808591,1
24831,1,47,33,0,2,74,1,953937,0
85151,0,55,18,3,2,57,0,1435338,0
90866,1,38,11,1,1,20,0,673124,1
14326,1,54,30,3,1,15,0,426425,0
98560,0,31,18,2,0,44,0,612391,1
11960,0,27,24,2,0,13,0,965258,0
49453,0,30,18,2,0,20,0,599059,1
43280,1,28,24,1,0,26,0,1620084,1
99662,1,62,33,1,2,115,0,424939,0
63027,0,34,22,1,2,27,1,680209,0
94136,1,71,27,1,2,13,0,537079,1
30334,1,70,4,1,2,91,0,782069,1
42744,0,30,16,2,0,25,0,455181,0
31113,1,66,4,1,1,27,0,2234736,0
56402,0,49,33,3,2,109,0,1127265,1
86574,1,27,30,2,0,14,1,1547718,0
91503,1,45,34,3,1,32,0,495730,1
15807,1,47,11,3,2,43,1,961467,0
46961,1,70,34,1,2,116,1,646362,1
43325,0,31,4,2,0,26,0,494421,0
38819,1,40,1,1,2,38,1,238270,0
31947,0,43,11,3,2,15,1,1334145,0
33364,0,29,27,1,0,27,0,1306172,0
52347,1,43,3,3,1,25,0,1637591,1
41331,0,48,18,3,2,81,0,543051,0
14787,0,66,24,1,1,44,0,777023,0
44816,0,50,18,3,2,26,0,1037793,0
46642,0,63,18,1,2,61,1,1122209,0
43090,1,56,20,3,3,14,1,560940,0
14632,1,78,1,1,2,85,0,1285462,0
40490,0,53,34,3,2,61,0,746745,1
92882,1,28,19,2,0,25,0,771950,0
101409,0,28,4,2,0,25,0,2104102,1
10978,0,68,33,1,0,51,0,1165980,0
43009,0,43,18,1,1,32,0,759534,1
100565,0,28,26,1,0,20,0,1584208,1
15013,0,46,33,1,2,93,1,1325957,1
15927,1,80,31,1,2,32,1,373906,0
86759,0,28,10,2,0,32,0,582060,0
64943,1,49,34,3,2,85,1,2072694,0
13206,0,66,18,1,1,38,0,1240900,0
69540,0,75,23,1,1,80,0,964501,1
59121,0,76,33,1,1,68,0,622083,1
9546,1,48,32,3,2,105,0,1011342,1
11853,0,40,4,3,0,27,0,824976,0
93310,1,79,18,1,2,80,0,617295,0
39908,0,40,20,1,1,62,0,1016833,0
99973,0,44,27,3,1,73,0,1379945,0
45574,1,36,24,1,3,15,0,883075,0
101585,1,34,18,2,1,67,0,1776244,1
20513,1,30,18,2,0,14,1,564224,0
719,0,26,11,1,1,21,1,1507677,0
80844,0,56,25,3,0,31,0,832701,0
22203,1,65,34,1,0,38,0,1918902,0
93718,0,45,18,2,0,92,0,886413,0
27046,1,50,33,3,1,37,0,1212331,1
17667,1,31,12,1,0,31,0,653972,0
33290,1,50,5,1,2,116,1,1097832,1
16178,0,39,1,3,0,15,0,799860,0
37484,1,61,18,1,2,91,0,403615,0
10240,1,28,32,2,0,27,0,843666,0
65011,1,34,4,2,0,31,0,780209,0
1789,1,47,18,3,1,91,1,1833417,1
87127,0,25,30,2,0,13,1,588494,0
30680,0,29,34,2,0,20,0,965516,1
3782,1,68,1,1,1,68,0,480920,1
85860,0,47,34,1,2,116,0,622368,0
76275,0,42,18,3,1,68,0,959562,0
79156,1,58,20,3,1,105,0,425402,1
74883,0,26,33,3,0,15,1,1511335,0
22129,0,32,11,1,0,14,0,474823,0
34701,1,68,34,1,2,103,0,1637706,0
104575,1,55,4,3,1,50,0,2176103,0
89129,0,37,20,2,0,20,0,811724,1
2985,0,26,34,1,0,21,0,795001,1
60107,0,26,19,2,0,19,0,981100,1
15645,0,57,33,3,1,91,0,1030272,1
86736,1,41,18,3,1,19,1,1358148,0
39054,1,54,7,3,2,31,1,1235204,1
91677,0,29,20,3,0,19,0,795660,0
72449,1,51,4,3,1,99,1,2784694,1
87290,1,28,29,2,0,25,0,930406,0
1398,0,52,33,2,2,105,0,833671,1
45834,1,55,18,3,3,15,1,2674076,1
102008,0,27,26,1,0,27,0,1157996,0
13818,1,35,19,2,0,26,0,1197486,0
79723,0,48,30,3,1,103,1,1512412,0
1399,1,53,27,3,1,75,0,778483,0
90129,0,31,4,2,0,27,0,843186,0
17942,0,31,11,1,0,13,0,390425,0
19093,0,30,7,1,0,20,0,1010773,0
23727,1,65,11,1,2,117,0,1322753,0
48408,1,69,25,1,2,103,0,557469,1
14032,0,32,22,2,0,19,0,2216723,0
100000,0,33,16,3,0,14,0,456258,0
49418,1,58,33,3,2,129,1,3510391,1
90451,1,60,4,3,2,104,1,923428,0
30598,0,73,33,1,1,43,1,2814358,0
444,0,35,33,2,2,44,1,1612635,1
97503,0,39,33,3,1,19,0,935808,1
99640,1,26,4,2,0,14,0,822493,0
6019,0,44,18,1,0,50,0,2266830,1
19065,1,51,20,3,0,25,0,1902695,0
25506,1,25,4,2,0,14,0,695730,0
56510,0,41,22,3,3,15,0,552378,1
83446,1,51,27,3,2,116,0,1261735,1
19695,0,44,23,3,1,26,1,537764,1
13970,0,40,32,3,1,92,0,449636,1
53964,1,36,19,3,1,75,0,826062,1
4040,1,52,33,1,2,103,0,1923227,1
47196,1,74,33,1,0,67,0,347990,1
17133,1,53,33,1,1,43,0,3617680,0
57264,1,26,19,2,0,14,0,1140036,0
37968,0,29,18,1,0,19,0,1149942,0
10268,1,47,4,1,1,61,1,591858,0
66891,0,38,34,3,1,85,0,1424569,0
72516,0,45,34,3,1,74,1,515666,0
46432,1,26,30,2,0,20,0,1302025,1
54584,0,61,18,1,2,63,0,1159251,1
8832,1,32,30,2,0,19,0,329923,0
72849,0,55,18,3,2,51,1,1859984,0
85339,1,56,9,3,2,63,1,280154,1
62470,1,58,23,3,1,25,0,867002,1
28567,1,29,6,2,0,21,0,351434,0
104692,0,28,30,2,0,20,1,546638,0
32192,1,32,4,2,0,31,0,543540,0
96108,1,53,33,3,2,116,1,1665252,1
14459,1,27,22,1,0,14,0,1229419,0
90270,0,28,33,2,0,15,0,1384083,1
30938,0,45,33,3,1,13,1,571210,1
62308,0,44,18,3,2,31,1,386153,1
42109,0,41,4,3,1,61,0,844939,0
9074,1,60,10,3,2,13,0,1108317,1
99201,0,27,5,1,0,14,0,677209,1
72877,1,56,1,3,2,67,1,697519,0
15533,1,45,30,3,1,33,0,589215,1
84447,0,26,11,2,0,13,1,1440340,0
10851,1,54,14,3,1,13,0,525669,1
4978,1,73,18,1,2,62,0,1925408,0
40404,0,27,8,1,0,27,0,1937013,1
20883,1,49,33,3,1,75,1,986271,0
35740,1,47,1,3,1,99,0,199208,1
64759,1,40,33,3,1,43,0,546931,0
37490,0,39,1,3,0,32,0,859108,1
101864,1,30,31,3,0,32,0,591476,1
30560,0,49,27,3,2,105,0,1678807,1
100627,0,34,30,2,0,21,0,534916,0
11394,1,41,34,3,1,32,1,793862,0
98468,1,27,4,2,0,27,0,1375468,0
95044,1,29,4,2,0,33,0,4510617,0
36954,0,29,33,2,0,15,0,583181,1
89090,0,26,26,2,0,14,0,607959,1
29272,0,43,33,1,1,55,0,333358,1
96067,0,26,20,3,0,15,0,477351,0
95684,1,51,4,3,1,104,1,1285382,1
102747,0,52,3,3,1,68,0,1898663,0
65149,1,55,4,2,3,15,1,1549534,0
93298,0,32,33,2,0,32,1,692304,1
6224,0,34,14,1,1,33,0,630894,1
58258,0,60,18,3,1,67,0,1419772,1
16262,0,29,1,2,0,15,0,365024,0
55299,0,29,24,2,0,25,0,744689,0
9340,1,40,16,3,1,67,0,523462,0
70699,0,42,32,3,1,27,0,868123,1
6759,0,25,20,3,0,15,0,435156,0
56253,0,27,28,3,0,13,0,1095741,0
68959,1,30,27,1,0,25,1,944824,0
77895,1,50,34,3,2,123,1,2296974,1
104841,1,45,34,3,1,79,0,1637697,0
26106,1,49,4,3,2,38,0,650056,1
65203,1,27,33,2,0,15,0,685095,1
33925,0,38,18,3,1,63,0,2022676,1
69072,1,26,22,2,0,14,0,533101,0
92516,0,27,20,2,0,21,0,1267137,1
47192,1,58,6,3,2,116,0,829711,1
58700,1,62,34,1,1,33,0,933814,0
22764,0,30,14,1,0,26,0,467321,0
49610,0,33,2,2,0,31,1,192756,0
39820,1,29,17,2,0,19,0,413449,0
42906,0,37,1,3,2,13,1,510237,0
47500,0,49,22,1,2,92,0,1940413,0
63909,0,30,27,1,0,33,0,1215668,0
91913,1,72,30,1,2,49,0,2455527,0
8557,1,80,30,1,1,15,0,613023,1
88469,0,55,4,1,1,61,1,1409056,0
57493,1,37,7,2,0,27,0,556321,0
85948,0,26,34,2,0,21,0,1023615,1
103225,0,30,33,2,0,26,0,753349,0
100445,1,65,13,1,2,103,1,985319,0
17389,1,49,31,2,2,92,0,925012,1
64049,1,51,18,1,1,81,0,729978,0
30513,1,55,30,3,1,109,0,473364,1
13360,1,26,11,2,0,15,0,994788,0
100166,1,49,27,3,2,67,0,1226793,1
73914,0,76,18,1,1,75,0,1092555,0
57400,0,46,33,3,2,33,1,3751670,0
96079,1,28,12,2,0,21,1,653607,1
53192,0,30,18,2,0,20,0,2576007,1
74462,0,25,10,1,0,15,1,771167,0
98318,1,32,1,1,0,15,1,431151,1
20070,0,46,33,3,2,68,0,631357,0
25052,0,43,32,3,3,14,0,907363,0
92086,0,27,27,3,0,14,1,559587,0
93396,0,59,3,3,1,61,0,735611,0
86701,0,53,18,1,2,104,1,1893555,1
78266,0,43,30,3,1,26,0,848873,1
57620,1,72,26,1,2,13,1,1380318,0
38146,1,46,34,2,0,15,1,722421,1
54661,1,62,18,1,0,62,0,1939648,1
58034,1,46,3,3,1,57,0,1748307,1
69779,0,36,33,3,2,50,0,2996015,0
104546,1,61,34,2,2,98,0,4280748,1
73769,1,48,33,3,0,81,1,1472789,0
27757,0,52,33,1,2,85,0,1075102,0
73593,1,46,4,3,1,44,1,836573,0
53995,0,32,0,2,0,32,0,674228,1
19757,0,50,1,3,1,74,0,753162,1
16118,0,47,22,2,1,93,0,1357134,1
67502,1,32,34,2,0,26,0,2894885,1
17899,1,30,25,1,0,33,0,228062,0
14896,1,27,30,2,0,13,1,1138345,0
3523,1,52,11,1,2,74,1,507825,1
99339,1,29,20,3,1,19,1,361838,0
